pair_type,stem_a,stem_b,frame_gap,grayscale_correlation,dhash_hamming,split_relation
random_baseline,001356,003723,2367,-0.20668894052505493,30,both_train
random_baseline,001356,shuming_829_00000328,1028,0.3255504369735718,35,both_train
random_baseline,001359,002630,1271,0.10048575699329376,28,both_train
random_baseline,001362,shuming_145_00000172,1190,-0.006036536768078804,28,both_train
random_baseline,001367,001886,519,-0.04333014041185379,28,cross_split
random_baseline,001368,002976,1608,0.14900276064872742,34,cross_split
random_baseline,001373,002816,1443,0.06280858814716339,30,cross_split
random_baseline,001387,002588,1201,-0.28119850158691406,29,both_train
random_baseline,001388,shuming_1064_00000087,1301,0.15800908207893372,31,both_train
random_baseline,001395,shuming_731_00000492,903,0.3353581428527832,32,both_train
random_baseline,001400,001704,304,-0.013081937097012997,31,both_train
random_baseline,001409,001979,570,-0.07832425087690353,29,both_train
random_baseline,001409,003430,2021,-0.117656409740448,34,cross_split
random_baseline,001415,001795,380,-0.4360167384147644,33,both_train
random_baseline,001415,002357,942,0.2687983512878418,34,both_train
random_baseline,001417,shuming_1285_00000032,1385,-0.00496419332921505,31,cross_split
random_baseline,001438,003517,2079,-0.20248880982398987,30,cross_split
random_baseline,001453,003723,2270,0.00016724783927202225,32,both_train
random_baseline,001461,003234,1773,0.0525083988904953,32,both_train
random_baseline,001461,shuming_814_00000194,1267,0.0006419364362955093,30,both_train
random_baseline,001466,003985,2519,-0.026252375915646553,45,both_train
random_baseline,001466,shuming_611_00000254,1212,0.03483566269278526,33,cross_split
random_baseline,001488,002520,1032,-0.10445749759674072,33,both_train
random_baseline,001488,shuming_1101_00000011,1477,0.09423793852329254,28,both_train
random_baseline,001499,shuming_419_00000053,1446,-0.21812467277050018,30,cross_split
random_baseline,001507,shuming_1132_00000385,1122,-0.13317997753620148,32,both_train
random_baseline,001512,shuming_1339_00000274,1238,-0.038202084600925446,39,cross_split
random_baseline,001521,002547,1026,-0.2063102275133133,30,both_train
random_baseline,001543,003273,1730,-0.11671356856822968,28,cross_split
random_baseline,001548,002097,549,0.11481615900993347,34,both_train
random_baseline,001548,002839,1291,-0.2659873962402344,33,both_train
random_baseline,001548,003592,2044,0.12609949707984924,30,both_train
random_baseline,001555,001803,248,0.04853614792227745,36,both_train
random_baseline,001555,003820,2265,-0.4509279727935791,32,both_train
random_baseline,001567,003148,1581,-0.5052127242088318,32,both_train
random_baseline,001569,shuming_1076_00000257,1312,-0.16259217262268066,33,both_train
random_baseline,001582,shuming_357_00000306,1276,-0.01729007624089718,27,both_train
random_baseline,001589,002876,1287,0.1725049912929535,26,cross_split
random_baseline,001593,shuming_392_00000032,1561,-0.542365550994873,44,cross_split
random_baseline,001602,003692,2090,-0.42677703499794006,34,both_train
random_baseline,001613,003529,1916,0.05173901095986366,33,both_train
random_baseline,001613,shuming_16_00000203,1410,-0.010088124312460423,28,both_train
random_baseline,001629,shuming_340_00000020,1609,0.393904447555542,32,cross_split
random_baseline,001632,shuming_505_00000027,1605,0.4678959846496582,31,both_train
random_baseline,001632,shuming_623_00000091,1541,-0.3310047388076782,29,cross_split
random_baseline,001634,003109,1475,-0.08072549104690552,30,cross_split
random_baseline,001640,003468,1828,0.5986971855163574,29,both_train
random_baseline,001642,hehe_219_000002_039_00000185,1457,0.06152106821537018,29,both_train
random_baseline,001642,shuming_283_00000014,1628,-0.05395490676164627,39,both_train
random_baseline,001651,shuming_174_00000200,1451,-0.12094339728355408,36,both_train
random_baseline,001674,shuming_150_00000326,1348,0.27347418665885925,29,both_train
random_baseline,001678,shuming_894_00000011,1667,0.01807577908039093,22,both_train
random_baseline,001683,hehe_250_000002_048_00000121,1562,-0.11388801038265228,27,both_train
random_baseline,001683,shuming_607_00000371,1312,0.1204359382390976,32,cross_split
random_baseline,001701,003443,1742,-0.2677488327026367,39,cross_split
random_baseline,001702,shuming_1074_00000208,1494,-0.09994044899940491,33,both_train
random_baseline,001704,003588,1884,-0.16941872239112854,30,cross_split
random_baseline,001704,shuming_759_00000234,1470,0.07120958715677261,30,cross_split
random_baseline,001705,002230,525,-0.1501556932926178,27,both_train
random_baseline,001705,shuming_45_00000001,1704,-0.1440616250038147,35,cross_split
random_baseline,001707,shuming_486_00000001,1706,-0.0164721067994833,28,both_train
random_baseline,001707,shuming_747_00000093,1614,0.0010741343721747398,42,both_train
random_baseline,001720,shuming_178_00000173,1547,0.008311791345477104,35,both_train
random_baseline,001721,003138,1417,0.08846637606620789,32,both_train
random_baseline,001726,shuming_663_00000328,1398,-0.00200496893376112,34,both_train
random_baseline,001726,shuming_770_00000007,1719,-0.09592641890048981,34,both_train
random_baseline,001743,003529,1786,-0.16173100471496582,32,both_train
random_baseline,001759,002286,527,0.16006524860858917,30,both_train
random_baseline,001759,002844,1085,-0.11947502940893173,28,both_train
random_baseline,001774,003723,1949,0.03860892727971077,36,both_train
random_baseline,001774,shuming_143_00000385,1389,-0.09190601855516434,30,both_train
random_baseline,001775,003421,1646,-0.44019919633865356,44,both_train
random_baseline,001775,shuming_862_00000056,1719,0.017292404547333717,30,both_train
random_baseline,001782,003448,1666,-0.11024077236652374,39,both_train
random_baseline,001783,shuming_985_00000020,1763,0.06150232255458832,31,both_train
random_baseline,001798,003139,1341,-0.07625792920589447,35,both_train
random_baseline,001800,shuming_1291_00000090,1710,0.069040946662426,31,both_train
random_baseline,001813,003955,2142,-0.014700192958116531,27,both_train
random_baseline,001827,002604,777,-0.12065514922142029,33,both_train
random_baseline,001827,shuming_1160_00000019,1808,0.01227465458214283,34,both_train
random_baseline,001835,shuming_763_00000009,1826,-0.10800938308238983,33,both_train
random_baseline,001835,shuming_837_00000121,1714,-0.1488836109638214,28,both_train
random_baseline,001841,003052,1211,0.042301394045352936,28,cross_split
random_baseline,001851,003767,1916,0.08437982201576233,32,both_train
random_baseline,001851,shuming_911_00000162,1689,0.1257527768611908,24,both_train
random_baseline,001854,002156,302,-0.13192333281040192,24,both_train
random_baseline,001854,003047,1193,-0.006630156189203262,33,both_train
random_baseline,001854,hehe_256_000002_049_00000211,1643,0.008287862874567509,24,both_train
random_baseline,001854,shuming_337_00000209,1645,-0.145879328250885,27,cross_split
random_baseline,001857,shuming_1102_00000132,1725,-0.03757202997803688,36,both_train
random_baseline,001859,shuming_1049_00000372,1487,-0.09883147478103638,28,both_train
random_baseline,001879,002556,677,-0.08266927301883698,38,both_train
random_baseline,001879,shuming_246_00000274,1605,-0.010776204988360405,24,both_train
random_baseline,001881,hehe_105_000002_001_00000201,1680,0.06309577077627182,25,both_train
random_baseline,001884,001967,83,0.2511967122554779,29,both_train
random_baseline,001886,shuming_174_00000200,1686,0.001356637105345726,28,cross_split
random_baseline,001891,003443,1552,-0.11944998055696487,43,both_train
random_baseline,001892,002600,708,0.30435341596603394,29,both_train
random_baseline,001897,shuming_1041_00000343,1554,0.1730295717716217,34,both_train
random_baseline,001898,003642,1744,0.10104154795408249,30,both_train
random_baseline,001898,shuming_1251_00000203,1695,0.16577263176441193,41,both_train
random_baseline,001910,002143,233,0.056350227445364,26,both_train
random_baseline,001918,shuming_1001_00000447,1471,-0.05240819975733757,34,both_train
random_baseline,001927,shuming_1001_00000447,1480,-0.013653388246893883,28,cross_split
random_baseline,001965,002821,856,0.0086426492780447,21,both_train
random_baseline,001965,shuming_601_00000007,1958,0.00648326613008976,31,both_train
random_baseline,001981,003133,1152,-0.006814341992139816,25,both_train
random_baseline,001986,shuming_1148_00000041,1945,-0.12942153215408325,37,both_train
random_baseline,002005,002872,867,-0.1367809921503067,40,both_train
random_baseline,002005,hehe_195_000002_030_00000057,1948,-0.07481034100055695,32,both_train
random_baseline,002022,shuming_330_00000176,1846,0.038090236485004425,26,both_train
random_baseline,002065,shuming_911_00000162,1903,0.3049095869064331,22,both_train
random_baseline,002068,hehe_221_000002_041_00000050,2018,0.28203409910202026,30,both_train
random_baseline,002068,shuming_839_00000041,2027,-0.12433642148971558,33,cross_split
random_baseline,002078,003813,1735,-0.005638030357658863,33,cross_split
random_baseline,002084,002494,410,-0.16040843725204468,36,cross_split
random_baseline,002084,003532,1448,0.004367784596979618,31,both_train
random_baseline,002097,003457,1360,-0.05377627909183502,32,both_train
random_baseline,002110,shuming_80_00000187,1923,0.14545661211013794,34,cross_split
random_baseline,002120,shuming_503_00000052,2068,-0.07538096606731415,32,both_train
random_baseline,002142,003152,1010,-0.2903900146484375,25,both_train
random_baseline,002154,shuming_1171_00000198,1956,-0.03946027532219887,35,both_train
random_baseline,002154,shuming_810_00000222,1932,-0.006084169261157513,34,both_train
random_baseline,002156,003820,1664,0.257615864276886,30,both_train
random_baseline,002156,shuming_661_00000179,1977,-0.29476499557495117,30,both_train
random_baseline,002156,shuming_808_00000046,2110,0.16790466010570526,26,both_train
random_baseline,002159,shuming_1293_00000193,1966,0.017478372901678085,34,both_train
random_baseline,002161,002818,657,-0.1475050002336502,31,cross_split
random_baseline,002161,shuming_1027_00000268,1893,-0.08983263373374939,22,both_train
random_baseline,002164,shuming_1085_00000369,1795,0.1875307857990265,28,both_train
random_baseline,002174,003314,1140,0.07934897392988205,35,cross_split
random_baseline,002175,003863,1688,0.012865589000284672,32,cross_split
random_baseline,002185,shuming_568_00000249,1936,-0.4336870610713959,40,cross_split
random_baseline,002194,002725,531,0.030980393290519714,25,both_train
random_baseline,002230,shuming_1007_00000230,2000,-0.22114920616149902,46,both_train
random_baseline,002235,002756,521,0.21349668502807617,31,both_train
random_baseline,002243,003987,1744,-0.010435790754854679,29,both_train
random_baseline,002267,002725,458,-0.3394530415534973,37,both_train
random_baseline,002267,003419,1152,-0.30297237634658813,33,both_train
random_baseline,002267,003609,1342,-0.09229232370853424,34,both_train
random_baseline,002271,002497,226,0.10403072834014893,32,both_train
random_baseline,002271,002535,264,-0.01465684175491333,36,both_train
random_baseline,002281,003469,1188,-0.523126482963562,30,both_train
random_baseline,002281,hehe_232_000002_043_00000181,2100,0.43532609939575195,31,both_train
random_baseline,002286,003477,1191,-0.44691088795661926,30,both_train
random_baseline,002292,shuming_206_00000265,2027,-0.2340754270553589,32,cross_split
random_baseline,002308,shuming_61_00000001,2307,-0.2311193197965622,36,both_train
random_baseline,002331,003346,1015,0.08234798908233643,32,both_train
random_baseline,002331,003930,1599,0.3643451929092407,31,both_train
random_baseline,002331,shuming_195_00000379,1952,0.07062896341085434,36,both_train
random_baseline,002338,003847,1509,0.19643151760101318,26,both_train
random_baseline,002372,hehe_289_000002_071_00000001,2371,-0.2235308140516281,34,both_train
random_baseline,002372,hehe_61_00000090,2282,-0.11965861171483994,34,both_train
random_baseline,002375,003225,850,0.04189399629831314,25,cross_split
random_baseline,002381,hehe_222_000002_041_00000099,2282,0.1662813127040863,26,both_train
random_baseline,002383,shuming_1028_00000411,1972,-0.3927268981933594,32,cross_split
random_baseline,002395,003425,1030,-0.09798845648765564,30,both_train
random_baseline,002395,shuming_683_00000020,2375,-0.1704680323600769,31,both_train
random_baseline,002400,003733,1333,0.2713075876235962,31,both_train
random_baseline,002432,003343,911,0.1822596788406372,32,both_train
random_baseline,002460,003546,1086,0.17242172360420227,36,cross_split
random_baseline,002479,003299,820,0.19243553280830383,28,both_train
random_baseline,002506,shuming_39_00000018,2488,0.27892887592315674,31,both_train
random_baseline,002508,shuming_1299_00000258,2250,0.1367247998714447,24,both_train
random_baseline,002542,shuming_1041_00000343,2199,0.04460309445858002,27,both_train
random_baseline,002556,003448,892,0.26233240962028503,28,both_train
random_baseline,002579,003895,1316,0.5915883779525757,28,both_train
random_baseline,002584,003022,438,0.15614040195941925,27,cross_split
random_baseline,002587,002972,385,0.26284128427505493,30,both_train
random_baseline,002592,003389,797,0.36208006739616394,33,both_train
random_baseline,002607,003148,541,0.5603799223899841,40,both_train
random_baseline,002625,shuming_330_00000176,2449,-0.06607857346534729,32,both_train
random_baseline,002627,shuming_29_00000006,2621,-0.07037504017353058,36,both_train
random_baseline,002634,002762,128,-0.15315574407577515,38,both_train
random_baseline,002663,shuming_229_00000042,2621,-0.08818478882312775,33,both_train
random_baseline,002668,002914,246,0.009884500876069069,34,both_train
random_baseline,002676,hehe_100_000001_049_00000001,2675,0.0737990215420723,28,both_train
random_baseline,002704,shuming_1169_00000086,2618,0.008626449853181839,39,both_train
random_baseline,002709,shuming_1317_00000431,2278,0.16295814514160156,31,both_train
random_baseline,002724,hehe_52_00000107,2617,0.2562680244445801,28,cross_split
random_baseline,002730,shuming_78_00000046,2684,-0.07440486550331116,25,cross_split
random_baseline,002753,shuming_614_00000279,2474,-0.044130295515060425,30,both_train
random_baseline,002762,hehe_6_00000054,2708,0.6544719934463501,26,both_train
random_baseline,002807,003124,317,0.0009118281304836273,26,both_train
random_baseline,002848,003722,874,-0.10808996111154556,30,both_train
random_baseline,002848,shuming_229_00000042,2806,-0.046944402158260345,32,both_train
random_baseline,002888,hehe_219_000002_039_00000185,2703,-0.06829269975423813,28,both_train
random_baseline,002897,shuming_1049_00000372,2525,0.28952279686927795,31,both_train
random_baseline,002914,003869,955,-0.05674147605895996,27,both_train
random_baseline,002918,003902,984,0.09329567849636078,35,cross_split
random_baseline,002923,003421,498,-0.14081338047981262,38,both_train
random_baseline,002935,003096,161,0.10434569418430328,32,both_train
random_baseline,002935,shuming_402_00000053,2882,-0.07311232388019562,34,both_train
random_baseline,002962,003026,64,0.03959617018699646,32,both_train
random_baseline,002965,003197,232,0.32409006357192993,24,both_train
random_baseline,002970,shuming_329_00000063,2907,0.20850253105163574,34,cross_split
random_baseline,002972,003606,634,-0.12981675565242767,33,both_train
random_baseline,002998,003519,521,0.05799300968647003,31,both_train
random_baseline,003007,shuming_669_00000191,2816,-0.1625247299671173,31,both_train
random_baseline,003009,shuming_1291_00000090,2919,-0.1419057995080948,33,both_train
random_baseline,003022,shuming_1317_00000431,2591,-0.19329223036766052,37,both_train
random_baseline,003026,shuming_29_00000006,3020,-0.025972427800297737,30,both_train
random_baseline,003034,shuming_52_00000032,3002,-0.019550541415810585,34,cross_split
random_baseline,003047,hehe_114_000002_003_00000244,2803,0.24921363592147827,22,both_train
random_baseline,003078,shuming_826_00000213,2865,0.04110041260719299,33,both_train
random_baseline,003107,003639,532,0.14757099747657776,28,both_train
random_baseline,003124,shuming_1093_00000194,2930,-0.20923852920532227,26,both_train
random_baseline,003125,003637,512,0.13431771099567413,37,both_train
random_baseline,003127,003265,138,0.025013646110892296,27,both_train
random_baseline,003127,shuming_1022_00000429,2698,0.2757396697998047,20,both_train
random_baseline,003134,003200,66,-0.35249119997024536,37,both_train
random_baseline,003139,shuming_580_00000043,3096,0.13469520211219788,35,both_train
random_baseline,003152,shuming_414_00000005,3147,0.388522744178772,36,both_train
random_baseline,003165,shuming_911_00000162,3003,0.08669764548540115,32,both_train
random_baseline,003218,shuming_97_00000279,2939,0.3048926293849945,35,cross_split
random_baseline,003225,003783,558,-0.42703837156295776,31,both_train
random_baseline,003225,003873,648,0.1646062135696411,33,both_train
random_baseline,003265,shuming_12_00000224,3041,-0.1682530641555786,38,both_train
random_baseline,003269,hehe_101_000001_049_00000022,3247,-0.008360171690583229,28,cross_split
random_baseline,003273,hehe_301_000002_076_00000042,3231,-0.004501701332628727,30,cross_split
random_baseline,003288,shuming_482_00000018,3270,0.08505300432443619,35,both_train
random_baseline,003299,003526,227,-0.14070741832256317,42,both_train
random_baseline,003299,shuming_102_00000228,3071,-0.005942182149738073,21,both_train
random_baseline,003312,shuming_225_00000136,3176,0.13415534794330597,23,cross_split
random_baseline,003315,hehe_190_000002_029_00000072,3243,-0.040915362536907196,34,cross_split
random_baseline,003315,shuming_330_00000176,3139,0.11174294352531433,32,cross_split
random_baseline,003343,003588,245,-0.20371775329113007,37,cross_split
random_baseline,003346,shuming_37_00000261,3085,0.2396080046892166,23,both_train
random_baseline,003368,hehe_3_00000001,3367,-0.20665019750595093,33,cross_split
random_baseline,003411,shuming_484_00000041,3370,0.002485743723809719,31,both_train
random_baseline,003419,shuming_306_00000136,3283,-0.00353323295712471,26,both_train
random_baseline,003421,hehe_1_00000111,3310,0.40080758929252625,30,both_train
random_baseline,003444,shuming_985_00000020,3424,-0.12616972625255585,32,both_train
random_baseline,003448,shuming_892_00000065,3383,-0.028932182118296623,34,both_train
random_baseline,003455,shuming_1114_00000182,3273,0.3520731031894684,30,cross_split
random_baseline,003489,shuming_574_00000017,3472,0.31599223613739014,24,both_train
random_baseline,003490,003762,272,0.1912243366241455,29,both_train
random_baseline,003535,shuming_250_00000253,3282,0.26898419857025146,28,both_train
random_baseline,003537,shuming_831_00000084,3453,-0.19492769241333008,39,both_train
random_baseline,003592,003642,50,0.22861748933792114,28,both_train
random_baseline,003606,shuming_373_00000007,3599,0.38747912645339966,31,cross_split
random_baseline,003659,shuming_661_00000179,3480,-0.33498620986938477,36,both_train
random_baseline,003679,shuming_1318_00000225,3454,0.020495768636465073,34,both_train
random_baseline,003706,shuming_1040_00000267,3439,0.05392977595329285,37,both_train
random_baseline,003725,003872,147,0.44393211603164673,34,both_train
random_baseline,003733,hehe_296_000002_074_00000001,3732,0.44604983925819397,32,both_train
random_baseline,003733,shuming_277_00000236,3497,-0.3109140992164612,33,both_train
random_baseline,003739,shuming_417_00000134,3605,0.5049519538879395,29,both_train
random_baseline,003739,shuming_67_00000001,3738,-0.07187487930059433,31,both_train
random_baseline,003767,003805,38,-0.0050078751519322395,25,both_train
random_baseline,003769,shuming_1038_00000223,3546,-0.3858516216278076,29,both_train
random_baseline,003820,hehe_235_000002_044_00000109,3711,0.15434876084327698,29,both_train
random_baseline,003820,shuming_57_00000001,3819,0.3713858425617218,29,both_train
random_baseline,003820,shuming_698_00000001,3819,0.39525705575942993,28,both_train
random_baseline,003843,hehe_244_000002_047_00000062,3781,-0.027590014040470123,35,both_train
random_baseline,003857,shuming_843_00000266,3591,-0.09256364405155182,32,cross_split
random_baseline,003869,shuming_206_00000265,3604,-0.05322207137942314,38,both_train
random_baseline,003930,shuming_206_00000265,3665,0.500867486000061,31,both_train
random_baseline,003949,shuming_623_00000091,3858,0.44561129808425903,24,cross_split
random_baseline,003963,shuming_9_00000357,3606,-0.1227884590625763,31,both_train
random_baseline,003973,hehe_100_000001_049_00000001,3972,-0.04615310579538345,28,cross_split
random_baseline,003982,shuming_1038_00000223,3759,-0.031047271564602852,33,both_train
random_baseline,003987,hehe_235_000002_044_00000109,3878,-0.13006192445755005,32,both_train
random_baseline,003996,shuming_663_00000328,3668,0.42569607496261597,28,both_train
random_baseline,hehe_102_000001_049_00000043,shuming_753_00000172,129,-0.09088286757469177,32,cross_split
random_baseline,hehe_105_000002_001_00000201,shuming_230_00000101,100,-0.06099466234445572,22,both_train
random_baseline,hehe_107_000002_001_00000101,shuming_1254_00000065,36,-0.20086827874183655,41,both_train
random_baseline,hehe_19_00000013,shuming_1173_00000032,19,0.2522067427635193,36,both_train
random_baseline,hehe_222_000002_041_00000099,shuming_814_00000194,95,0.0822623074054718,30,both_train
random_baseline,hehe_223_000002_041_00000148,shuming_66_00000159,11,-0.001094527542591095,35,both_train
random_baseline,hehe_232_000002_043_00000181,shuming_447_00000074,107,0.4240567088127136,22,both_train
random_baseline,hehe_241_000002_045_00000148,shuming_1031_00000312,164,0.039016883820295334,33,both_train
random_baseline,hehe_244_000002_047_00000062,shuming_304_00000152,90,-0.23264649510383606,36,both_train
random_baseline,hehe_250_000002_048_00000121,shuming_1037_00000263,142,-0.010867848061025143,37,both_train
random_baseline,hehe_256_000002_049_00000211,shuming_988_00000288,77,0.18582648038864136,25,cross_split
random_baseline,hehe_259_000002_050_00000131,shuming_1114_00000182,51,0.10177953541278839,33,both_train
random_baseline,hehe_279_000002_066_00000099,shuming_536_00000023,76,0.12052436172962189,25,both_train
random_baseline,hehe_289_000002_071_00000001,shuming_1242_00000015,14,-0.011728876270353794,37,both_train
random_baseline,hehe_45_00000001,shuming_769_00000187,186,-0.17396369576454163,27,both_train
random_baseline,hehe_61_00000090,shuming_178_00000173,83,0.05624953284859657,41,both_train
random_baseline,shuming_1022_00000429,shuming_1115_00000363,66,-0.2701094150543213,37,both_train
random_baseline,shuming_1028_00000411,shuming_550_00000268,143,-0.38762661814689636,24,cross_split
random_baseline,shuming_1049_00000372,shuming_357_00000306,66,0.5084617733955383,36,both_train
random_baseline,shuming_1095_00000237,shuming_1118_00000222,15,0.28616636991500854,27,both_train
random_baseline,shuming_1096_00000023,shuming_793_00000117,94,-0.09114479273557663,41,cross_split
random_baseline,shuming_1102_00000132,shuming_39_00000018,114,0.18966738879680634,29,both_train
random_baseline,shuming_1117_00000043,shuming_753_00000172,129,-0.29701220989227295,34,cross_split
random_baseline,shuming_1133_00000288,shuming_1177_00000343,55,0.5091833472251892,34,both_train
random_baseline,shuming_1140_00000084,shuming_726_00000312,228,0.15385666489601135,39,both_train
random_baseline,shuming_115_00000140,shuming_246_00000274,134,0.2523563504219055,30,cross_split
random_baseline,shuming_118_00000216,shuming_329_00000063,153,-0.02114158682525158,39,both_train
random_baseline,shuming_1201_00000116,shuming_80_00000187,71,0.07702107727527618,35,cross_split
random_baseline,shuming_1239_00000375,shuming_1291_00000090,285,-0.11418445408344269,38,cross_split
random_baseline,shuming_1256_00000326,shuming_277_00000236,90,-0.015884481370449066,36,both_train
random_baseline,shuming_1265_00000063,shuming_655_00000135,72,0.018186956644058228,32,cross_split
random_baseline,shuming_1282_00000093,shuming_147_00000179,86,0.12319474667310715,32,both_train
random_baseline,shuming_1285_00000032,shuming_229_00000042,10,0.2796342074871063,25,cross_split
random_baseline,shuming_1285_00000032,shuming_780_00000323,291,0.04983643442392349,26,cross_split
random_baseline,shuming_130_00000408,shuming_1333_00000220,188,0.14222511649131775,33,both_train
random_baseline,shuming_1320_00000293,shuming_178_00000173,120,0.07186828553676605,28,both_train
random_baseline,shuming_1327_00000141,shuming_1335_00000255,114,0.7456523776054382,8,both_train
random_baseline,shuming_133_00000038,shuming_729_00000290,252,-0.2366979718208313,40,cross_split
random_baseline,shuming_1340_00000022,shuming_245_00000415,393,-0.05801413208246231,33,both_train
random_baseline,shuming_135_00000356,shuming_746_00000017,339,0.2161118984222412,22,cross_split
random_baseline,shuming_139_00000166,shuming_767_00000426,260,0.13373926281929016,38,both_train
random_baseline,shuming_147_00000179,shuming_465_00000030,149,-0.11873592436313629,34,both_train
random_baseline,shuming_165_00000030,shuming_892_00000065,35,0.2842089533805847,23,both_train
random_baseline,shuming_173_00000150,shuming_780_00000323,173,0.05852498114109039,36,both_train
random_baseline,shuming_21_00000331,shuming_259_00000175,156,0.012126370333135128,34,both_train
random_baseline,shuming_225_00000136,shuming_589_00000038,98,0.040585942566394806,38,both_train
random_baseline,shuming_227_00000023,shuming_830_00000326,303,0.22839343547821045,37,cross_split
random_baseline,shuming_256_00000366,shuming_829_00000328,38,-0.013276414014399052,29,both_train
random_baseline,shuming_259_00000175,shuming_470_00000057,118,0.2731590270996094,18,cross_split
random_baseline,shuming_311_00000029,shuming_417_00000134,105,0.24888990819454193,30,both_train
random_baseline,shuming_337_00000209,shuming_825_00000172,37,-0.1061827540397644,28,cross_split
random_baseline,shuming_411_00000031,shuming_80_00000187,156,-0.12974904477596283,36,cross_split
random_baseline,shuming_425_00000056,shuming_465_00000030,26,0.38680148124694824,27,both_train
random_baseline,shuming_425_00000056,shuming_478_00000002,54,0.3735511898994446,35,both_train
random_baseline,shuming_431_00000134,shuming_757_00000038,96,-0.20349803566932678,33,cross_split
random_baseline,shuming_447_00000074,shuming_656_00000242,168,-0.26780277490615845,23,both_train
random_baseline,shuming_496_00000002,shuming_736_00000331,329,0.011417152360081673,34,cross_split
random_baseline,shuming_589_00000038,shuming_862_00000056,18,0.12047675251960754,24,both_train
random_baseline,shuming_61_00000001,shuming_765_00000301,300,0.26607459783554077,26,both_train
random_baseline,shuming_646_00000275,shuming_825_00000172,103,0.0600014291703701,15,both_train
random_baseline,shuming_681_00000137,shuming_757_00000038,99,0.20462214946746826,34,both_train
random_baseline,shuming_751_00000135,shuming_755_00000284,149,0.3119490444660187,40,both_train
random_baseline,shuming_755_00000284,shuming_843_00000266,18,-0.13131092488765717,30,both_train
