"index","stem","object_count","preview","review_status","error_type","line_numbers","reviewer_notes"
"632","000023_009_00000217","3","images\0632_000023_009_00000217.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"633","000023_012_00000085","4","images\0633_000023_012_00000085.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"634","000023_012_00000169","4","images\0634_000023_012_00000169.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"635","000027","12","images\0635_000027.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"636","000029","9","images\0636_000029.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"637","000031","14","images\0637_000031.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"638","000032","31","images\0638_000032.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"639","000032_003_00000001","5","images\0639_000032_003_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"640","000032_003_00000066","5","images\0640_000032_003_00000066.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"641","000032_003_00000131","4","images\0641_000032_003_00000131.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"642","000032_027_00000013","6","images\0642_000032_027_00000013.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"643","000032_027_00000037","8","images\0643_000032_027_00000037.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"644","000032_028_00000009","8","images\0644_000032_028_00000009.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"645","000032_028_00000017","6","images\0645_000032_028_00000017.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"646","000032_029_00000001","8","images\0646_000032_029_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"647","000034","33","images\0647_000034.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"648","000037","21","images\0648_000037.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"649","000040","25","images\0649_000040.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"650","000042","44","images\0650_000042.jpg","PASS","border_object_retained","28","右侧目标为画面边界截断实例，保留官方标签，不作清洗修改"
"651","000043","31","images\0651_000043.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"652","000045","39","images\0652_000045.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"653","000050","37","images\0653_000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"654","000051","38","images\0654_000051.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"655","000056","15","images\0655_000056.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"656","000066","6","images\0656_000066.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"657","000070","4","images\0657_000070.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"658","000078","13","images\0658_000078.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"659","000081","8","images\0659_000081.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"660","000097","5","images\0660_000097.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"661","000105","1","images\0661_000105.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"662","000109","1","images\0662_000109.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"663","000114","2","images\0663_000114.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"664","000116","14","images\0664_000116.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"665","000127","13","images\0665_000127.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"666","000130","12","images\0666_000130.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"667","000140","8","images\0667_000140.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"668","000146","12","images\0668_000146.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"669","000152","20","images\0669_000152.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"670","000157","23","images\0670_000157.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"671","000162","6","images\0671_000162.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"672","000173","2","images\0672_000173.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"673","000181","2","images\0673_000181.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"674","000182","1","images\0674_000182.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"675","000186","7","images\0675_000186.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"676","000190","6","images\0676_000190.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"677","000195","2","images\0677_000195.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"678","000203","4","images\0678_000203.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"679","000206","4","images\0679_000206.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"680","000224","2","images\0680_000224.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"681","000234","1","images\0681_000234.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"682","000235","1","images\0682_000235.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"683","000239","3","images\0683_000239.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"684","000242","4","images\0684_000242.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"685","000259","2","images\0685_000259.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"686","000261","6","images\0686_000261.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"687","000266","2","images\0687_000266.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"688","000279","7","images\0688_000279.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"689","000281","16","images\0689_000281.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"690","000282","16","images\0690_000282.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"691","000284","13","images\0691_000284.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"692","000289","13","images\0692_000289.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"693","000295","11","images\0693_000295.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"694","000300","11","images\0694_000300.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"695","000301","6","images\0695_000301.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"696","000303","9","images\0696_000303.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"697","000305","7","images\0697_000305.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"698","000309","6","images\0698_000309.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"699","000311","4","images\0699_000311.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"700","000313","4","images\0700_000313.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"701","000323","2","images\0701_000323.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"702","000328","4","images\0702_000328.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"703","000329","3","images\0703_000329.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"704","000333","14","images\0704_000333.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"705","000336","15","images\0705_000336.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"706","000339","12","images\0706_000339.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"707","000345","1","images\0707_000345.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"708","000347","1","images\0708_000347.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"709","000348","1","images\0709_000348.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"710","000350","1","images\0710_000350.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"711","000353","1","images\0711_000353.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"712","000355","1","images\0712_000355.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
